Timestamp,Flow (SLPM),Total Flow (NCM),Temperature (°C),Battery
2025-09-30 10:59:08,3.17,59.373,27.2,88% (Good)
2025-09-30 10:59:09,3.96,59.377,27.2,88% (Good)
2025-09-30 10:59:10,8.40,59.385,27.2,88% (Good)
2025-09-30 10:59:11,15.23,59.400,25.7,88% (Good)
2025-09-30 10:59:12,8.18,59.409,25.7,88% (Good)
2025-09-30 10:59:13,13.91,59.422,25.7,88% (Good)
2025-09-30 10:59:14,9.78,59.432,25.7,88% (Good)
2025-09-30 10:59:15,10.98,59.443,25.7,88% (Good)
2025-09-30 10:59:16,3.82,59.447,29.1,88% (Good)
2025-09-30 10:59:17,9.34,59.456,29.1,88% (Good)
2025-09-30 10:59:18,4.61,59.461,29.1,88% (Good)
2025-09-30 10:59:19,8.05,59.469,29.1,88% (Good)
2025-09-30 10:59:20,13.76,59.483,29.1,88% (Good)
2025-09-30 10:59:21,12.23,59.495,29.8,88% (Good)
2025-09-30 10:59:22,0.53,59.496,29.8,88% (Good)
2025-09-30 10:59:23,13.31,59.509,29.8,88% (Good)
2025-09-30 10:59:24,12.08,59.521,29.8,88% (Good)
2025-09-30 10:59:25,13.67,59.535,29.8,88% (Good)
2025-09-30 10:59:26,13.76,59.548,21.3,88% (Good)
2025-09-30 10:59:27,4.27,59.553,21.3,88% (Good)
2025-09-30 10:59:28,2.29,59.555,21.3,88% (Good)
2025-09-30 10:59:29,6.91,59.562,21.3,88% (Good)
2025-09-30 10:59:30,5.82,59.568,21.3,88% (Good)
2025-09-30 10:59:31,17.43,59.585,26.7,88% (Good)
2025-09-30 10:59:32,9.74,59.595,26.7,88% (Good)
2025-09-30 10:59:33,11.10,59.606,26.7,88% (Good)
2025-09-30 10:59:34,13.44,59.619,26.7,88% (Good)
2025-09-30 10:59:35,1.37,59.621,26.7,88% (Good)
2025-09-30 10:59:36,16.91,59.638,27.5,88% (Good)
2025-09-30 10:59:37,17.76,59.655,27.5,88% (Good)
2025-09-30 10:59:38,12.48,59.668,27.5,88% (Good)
2025-09-30 10:59:39,15.96,59.684,27.5,88% (Good)
2025-09-30 10:59:40,13.66,59.698,27.5,88% (Good)
2025-09-30 10:59:41,11.15,59.709,21.2,88% (Good)
2025-09-30 10:59:42,5.65,59.714,21.2,88% (Good)
2025-09-30 10:59:43,11.35,59.726,21.2,88% (Good)
2025-09-30 10:59:44,4.42,59.730,21.2,88% (Good)
2025-09-30 10:59:45,2.65,59.733,21.2,88% (Good)
2025-09-30 10:59:46,4.70,59.737,27.2,88% (Good)
2025-09-30 10:59:47,14.28,59.752,27.2,88% (Good)
2025-09-30 10:59:48,18.04,59.770,27.2,88% (Good)
2025-09-30 10:59:49,3.09,59.773,27.2,88% (Good)
2025-09-30 10:59:50,15.22,59.788,27.2,88% (Good)
2025-09-30 10:59:51,16.38,59.804,22.4,88% (Good)
2025-09-30 10:59:52,0.94,59.805,22.4,88% (Good)
2025-09-30 10:59:53,9.49,59.815,22.4,88% (Good)
2025-09-30 10:59:54,10.50,59.825,22.4,88% (Good)
2025-09-30 10:59:55,18.05,59.843,22.4,88% (Good)
2025-09-30 10:59:56,2.92,59.846,28.8,88% (Good)
2025-09-30 10:59:57,2.93,59.849,28.8,88% (Good)
2025-09-30 10:59:58,19.22,59.869,28.8,88% (Good)
2025-09-30 10:59:59,4.70,59.873,28.8,88% (Good)
2025-09-30 11:00:00,5.29,59.879,28.8,88% (Good)
2025-09-30 11:00:01,3.77,59.882,22.6,88% (Good)
2025-09-30 11:00:02,9.45,59.892,22.6,88% (Good)
2025-09-30 11:00:03,15.13,59.907,22.6,88% (Good)
2025-09-30 11:00:04,4.10,59.911,22.6,88% (Good)
2025-09-30 11:00:05,8.31,59.919,22.6,88% (Good)
2025-09-30 11:00:06,11.00,59.930,20.0,88% (Good)
2025-09-30 11:00:07,17.63,59.948,20.0,88% (Good)
2025-09-30 11:00:08,10.69,59.959,20.0,88% (Good)
2025-09-30 11:00:09,10.78,59.969,20.0,88% (Good)
2025-09-30 11:00:10,14.21,59.984,20.0,88% (Good)
2025-09-30 11:00:11,5.57,59.989,20.7,88% (Good)
2025-09-30 11:00:12,9.50,59.999,20.7,88% (Good)
2025-09-30 11:00:13,17.09,60.016,20.7,88% (Good)
2025-09-30 11:00:14,3.25,60.019,20.7,88% (Good)
2025-09-30 11:00:15,17.89,60.037,20.7,88% (Good)
2025-09-30 11:00:16,9.68,60.047,25.4,88% (Good)
2025-09-30 11:00:17,1.14,60.048,25.4,88% (Good)
2025-09-30 11:00:18,14.56,60.062,25.4,88% (Good)
2025-09-30 11:00:19,0.65,60.063,25.4,88% (Good)
2025-09-30 11:00:20,1.88,60.065,25.4,88% (Good)
2025-09-30 11:00:21,7.37,60.072,24.8,88% (Good)
2025-09-30 11:00:22,1.89,60.074,24.8,88% (Good)
2025-09-30 11:00:23,8.91,60.083,24.8,88% (Good)
2025-09-30 11:00:24,5.47,60.088,24.8,88% (Good)
2025-09-30 11:00:25,0.93,60.089,24.8,88% (Good)
2025-09-30 11:00:26,10.95,60.100,20.3,88% (Good)
2025-09-30 11:00:27,18.44,60.119,20.3,88% (Good)
2025-09-30 11:00:28,12.59,60.131,20.3,88% (Good)
2025-09-30 11:00:29,17.71,60.149,20.3,88% (Good)
2025-09-30 11:00:30,6.99,60.156,20.3,88% (Good)
2025-09-30 11:00:31,18.60,60.175,27.9,88% (Good)
2025-09-30 11:00:32,5.81,60.180,27.9,88% (Good)
2025-09-30 11:00:33,4.03,60.184,27.9,88% (Good)
2025-09-30 11:00:34,13.08,60.198,27.9,88% (Good)
2025-09-30 11:00:35,3.49,60.201,27.9,88% (Good)
2025-09-30 11:00:37,0.74,60.202,24.5,88% (Good)
2025-09-30 11:00:38,14.95,60.217,24.5,88% (Good)
2025-09-30 11:00:39,15.98,60.233,24.5,88% (Good)
2025-09-30 11:00:40,7.42,60.240,24.5,88% (Good)
2025-09-30 11:00:41,6.95,60.247,24.5,88% (Good)
2025-09-30 11:00:42,6.05,60.253,23.0,88% (Good)
2025-09-30 11:00:43,17.39,60.271,23.0,88% (Good)
2025-09-30 11:00:44,4.65,60.275,23.0,88% (Good)
2025-09-30 11:00:45,7.75,60.283,23.0,88% (Good)
2025-09-30 11:00:46,4.24,60.287,23.0,88% (Good)
2025-09-30 11:00:47,15.94,60.303,23.1,88% (Good)
2025-09-30 11:00:48,4.47,60.308,23.1,88% (Good)
2025-09-30 11:00:49,14.82,60.322,23.1,88% (Good)
2025-09-30 11:00:50,8.10,60.330,23.1,88% (Good)
2025-09-30 11:00:51,12.77,60.343,23.1,88% (Good)
2025-09-30 11:00:52,19.46,60.363,24.7,88% (Good)
2025-09-30 11:00:53,3.37,60.366,24.7,88% (Good)
2025-09-30 11:00:54,9.85,60.376,24.7,88% (Good)
2025-09-30 11:00:55,18.05,60.394,24.7,88% (Good)
2025-09-30 11:00:56,1.71,60.396,24.7,88% (Good)
2025-09-30 11:00:57,12.92,60.409,20.1,88% (Good)
2025-09-30 11:00:58,18.40,60.427,20.1,88% (Good)
2025-09-30 11:00:59,16.89,60.444,20.1,88% (Good)
2025-09-30 11:01:00,18.38,60.462,20.1,88% (Good)
2025-09-30 11:01:01,8.28,60.471,20.1,88% (Good)
2025-09-30 11:01:02,10.06,60.481,21.1,88% (Good)
2025-09-30 11:01:03,15.05,60.496,21.1,88% (Good)
2025-09-30 11:01:04,2.25,60.498,21.1,88% (Good)
2025-09-30 11:01:05,19.50,60.517,21.1,88% (Good)
2025-09-30 11:01:06,8.07,60.526,21.1,88% (Good)
2025-09-30 11:01:07,13.04,60.539,29.8,88% (Good)
2025-09-30 11:01:08,16.31,60.555,29.8,88% (Good)
2025-09-30 11:01:09,19.47,60.574,29.8,88% (Good)
2025-09-30 11:01:10,15.76,60.590,29.8,88% (Good)
2025-09-30 11:01:11,19.07,60.609,29.8,88% (Good)
2025-09-30 11:01:12,4.70,60.614,26.4,88% (Good)
2025-09-30 11:01:13,15.13,60.629,26.4,88% (Good)
2025-09-30 11:01:14,7.40,60.636,26.4,88% (Good)
2025-09-30 11:01:15,11.13,60.648,26.4,88% (Good)
2025-09-30 11:01:16,17.06,60.665,26.4,88% (Good)
2025-09-30 11:01:17,5.19,60.670,21.4,88% (Good)
2025-09-30 11:01:18,0.56,60.670,21.4,88% (Good)
2025-09-30 11:01:19,3.40,60.674,21.4,88% (Good)
2025-09-30 11:01:20,10.48,60.684,21.4,88% (Good)
2025-09-30 11:01:21,15.93,60.700,21.4,88% (Good)
2025-09-30 11:01:22,5.19,60.705,27.7,88% (Good)
2025-09-30 11:01:23,11.34,60.717,27.7,88% (Good)
2025-09-30 11:01:24,7.54,60.724,27.7,88% (Good)
2025-09-30 11:01:25,4.31,60.729,27.7,88% (Good)
2025-09-30 11:01:26,5.06,60.734,27.7,88% (Good)
2025-09-30 11:01:27,13.75,60.747,29.3,88% (Good)
2025-09-30 11:01:28,7.55,60.755,29.3,88% (Good)
2025-09-30 11:01:29,11.12,60.766,29.3,88% (Good)
2025-09-30 11:01:30,11.43,60.777,29.3,88% (Good)
2025-09-30 11:01:31,18.57,60.796,29.3,88% (Good)
2025-09-30 11:01:32,2.01,60.798,25.2,88% (Good)
2025-09-30 11:01:33,18.05,60.816,25.2,88% (Good)
2025-09-30 11:01:34,0.83,60.817,25.2,88% (Good)
2025-09-30 11:01:35,1.89,60.819,25.2,88% (Good)
2025-09-30 11:01:36,3.84,60.823,25.2,88% (Good)
2025-09-30 11:01:37,2.40,60.825,27.2,88% (Good)
2025-09-30 11:01:38,9.11,60.834,27.2,88% (Good)
2025-09-30 11:01:39,12.39,60.847,27.2,88% (Good)
2025-09-30 11:01:40,9.80,60.856,27.2,88% (Good)
2025-09-30 11:01:41,2.94,60.859,27.2,88% (Good)
2025-09-30 11:01:42,4.03,60.863,26.0,88% (Good)
2025-09-30 11:01:43,6.33,60.870,26.0,88% (Good)
2025-09-30 11:01:45,9.88,60.879,26.0,88% (Good)
2025-09-30 11:01:46,16.26,60.896,26.0,88% (Good)
2025-09-30 11:01:47,15.01,60.911,26.0,88% (Good)
2025-09-30 11:01:48,18.83,60.930,21.3,88% (Good)
2025-09-30 11:01:49,19.50,60.949,21.3,88% (Good)
2025-09-30 11:01:50,2.19,60.951,21.3,88% (Good)
2025-09-30 11:01:51,0.97,60.952,21.3,88% (Good)
2025-09-30 11:01:52,1.60,60.954,21.3,88% (Good)
2025-09-30 11:01:53,1.41,60.955,29.2,88% (Good)
2025-09-30 11:01:54,9.57,60.965,29.2,88% (Good)
2025-09-30 11:01:55,17.59,60.982,29.2,88% (Good)
2025-09-30 11:01:56,2.20,60.985,29.2,88% (Good)
2025-09-30 11:01:57,8.25,60.993,29.2,88% (Good)
2025-09-30 11:01:58,19.57,61.012,23.1,88% (Good)
2025-09-30 11:01:59,4.09,61.017,23.1,88% (Good)
2025-09-30 11:02:00,14.04,61.031,23.1,88% (Good)
2025-09-30 11:02:01,8.96,61.040,23.1,88% (Good)
2025-09-30 11:02:02,11.64,61.051,23.1,88% (Good)
2025-09-30 11:02:03,17.46,61.069,22.1,88% (Good)
2025-09-30 11:02:04,10.33,61.079,22.1,88% (Good)
2025-09-30 11:02:05,1.32,61.080,22.1,88% (Good)
2025-09-30 11:02:06,7.85,61.088,22.1,88% (Good)
2025-09-30 11:02:07,1.29,61.089,22.1,88% (Good)
2025-09-30 11:02:08,8.12,61.098,28.8,88% (Good)
2025-09-30 11:02:09,18.61,61.116,28.8,88% (Good)
2025-09-30 11:02:10,11.46,61.128,28.8,88% (Good)
2025-09-30 11:02:11,17.06,61.145,28.8,88% (Good)
2025-09-30 11:02:12,15.08,61.160,28.8,88% (Good)
2025-09-30 11:02:13,7.70,61.167,20.5,88% (Good)
2025-09-30 11:02:14,2.26,61.170,20.5,88% (Good)
2025-09-30 11:02:15,10.82,61.181,20.5,88% (Good)
2025-09-30 11:02:16,8.96,61.189,20.5,88% (Good)
2025-09-30 11:02:17,17.39,61.207,20.5,88% (Good)
2025-09-30 11:02:18,11.54,61.218,25.3,88% (Good)
2025-09-30 11:02:19,14.83,61.233,25.3,88% (Good)
2025-09-30 11:02:20,1.89,61.235,25.3,88% (Good)
2025-09-30 11:02:21,9.34,61.244,25.3,88% (Good)
2025-09-30 11:02:22,4.80,61.249,25.3,88% (Good)
2025-09-30 11:02:23,16.12,61.265,23.2,88% (Good)
2025-09-30 11:02:24,7.55,61.273,23.2,88% (Good)
2025-09-30 11:02:25,15.51,61.288,23.2,88% (Good)
2025-09-30 11:02:26,7.13,61.296,23.2,88% (Good)
2025-09-30 11:02:27,5.01,61.301,23.2,88% (Good)
2025-09-30 11:02:28,13.60,61.314,27.9,88% (Good)
2025-09-30 11:02:29,19.31,61.334,27.9,88% (Good)
2025-09-30 11:02:30,16.38,61.350,27.9,88% (Good)
2025-09-30 11:02:31,0.50,61.350,27.9,88% (Good)
2025-09-30 11:02:32,11.48,61.362,27.9,88% (Good)
2025-09-30 11:02:33,9.99,61.372,28.0,88% (Good)
2025-09-30 11:02:34,7.81,61.380,28.0,88% (Good)
2025-09-30 11:02:35,11.37,61.391,28.0,88% (Good)
2025-09-30 11:02:36,4.75,61.396,28.0,88% (Good)
2025-09-30 11:02:37,16.13,61.412,28.0,88% (Good)
2025-09-30 11:02:38,3.38,61.415,27.9,88% (Good)
2025-09-30 11:02:39,5.40,61.421,27.9,88% (Good)
2025-09-30 11:02:40,9.36,61.430,27.9,88% (Good)
2025-09-30 11:02:41,6.57,61.437,27.9,88% (Good)
2025-09-30 11:02:42,6.23,61.443,27.9,88% (Good)
2025-09-30 11:02:43,12.53,61.455,30.0,88% (Good)
2025-09-30 11:02:44,3.19,61.459,30.0,88% (Good)
2025-09-30 11:02:45,4.36,61.463,30.0,88% (Good)
2025-09-30 11:02:46,12.31,61.475,30.0,88% (Good)
2025-09-30 11:02:47,6.73,61.482,30.0,88% (Good)
2025-09-30 11:02:48,18.56,61.501,29.1,88% (Good)
2025-09-30 11:02:49,9.71,61.510,29.1,88% (Good)
2025-09-30 11:02:50,8.76,61.519,29.1,88% (Good)
2025-09-30 11:02:51,3.61,61.523,29.1,88% (Good)
2025-09-30 11:02:52,15.69,61.538,29.1,88% (Good)
2025-09-30 11:02:54,18.94,61.557,23.7,88% (Good)
2025-09-30 11:02:55,14.26,61.572,23.7,88% (Good)
2025-09-30 11:02:56,17.57,61.589,23.7,88% (Good)
2025-09-30 11:02:57,17.00,61.606,23.7,88% (Good)
2025-09-30 11:02:58,16.69,61.623,23.7,88% (Good)
2025-09-30 11:02:59,17.37,61.640,21.0,88% (Good)
2025-09-30 11:03:00,3.41,61.644,21.0,88% (Good)
2025-09-30 11:03:01,17.11,61.661,21.0,88% (Good)
2025-09-30 11:03:02,3.97,61.665,21.0,88% (Good)
2025-09-30 11:03:03,5.35,61.670,21.0,88% (Good)
2025-09-30 11:03:04,7.30,61.677,21.5,88% (Good)
2025-09-30 11:03:05,19.70,61.697,21.5,88% (Good)
2025-09-30 11:03:06,0.61,61.698,21.5,88% (Good)
2025-09-30 11:03:07,1.63,61.699,21.5,88% (Good)
2025-09-30 11:03:08,12.74,61.712,21.5,88% (Good)
2025-09-30 11:03:09,5.61,61.718,27.4,88% (Good)
2025-09-30 11:03:10,3.81,61.721,27.4,88% (Good)
2025-09-30 11:03:11,10.05,61.731,27.4,88% (Good)
2025-09-30 11:03:12,19.22,61.751,27.4,88% (Good)
2025-09-30 11:03:13,5.61,61.756,27.4,88% (Good)
2025-09-30 11:03:14,1.76,61.758,26.9,88% (Good)
2025-09-30 11:03:15,2.30,61.760,26.9,88% (Good)
2025-09-30 11:03:16,2.07,61.762,26.9,88% (Good)
2025-09-30 11:03:17,6.39,61.769,26.9,88% (Good)
2025-09-30 11:03:18,1.99,61.771,26.9,88% (Good)
2025-09-30 11:03:19,12.97,61.784,21.9,88% (Good)
2025-09-30 11:03:20,11.32,61.795,21.9,88% (Good)
2025-09-30 11:03:21,7.86,61.803,21.9,88% (Good)
2025-09-30 11:03:22,8.77,61.812,21.9,88% (Good)
2025-09-30 11:03:23,5.75,61.817,21.9,88% (Good)
2025-09-30 11:03:24,11.54,61.829,26.5,88% (Good)
2025-09-30 11:03:25,18.67,61.848,26.5,88% (Good)
2025-09-30 11:03:26,8.20,61.856,26.5,88% (Good)
2025-09-30 11:03:27,3.24,61.859,26.5,88% (Good)
2025-09-30 11:03:28,8.00,61.867,26.5,88% (Good)
2025-09-30 11:03:29,3.68,61.871,27.0,88% (Good)
2025-09-30 11:03:30,19.67,61.890,27.0,88% (Good)
2025-09-30 11:03:31,9.15,61.900,27.0,88% (Good)
2025-09-30 11:03:32,11.16,61.911,27.0,88% (Good)
2025-09-30 11:03:33,17.97,61.929,27.0,88% (Good)
2025-09-30 11:03:34,4.30,61.933,24.7,88% (Good)
2025-09-30 11:03:35,8.79,61.942,24.7,88% (Good)
2025-09-30 11:03:37,12.09,61.954,24.7,88% (Good)
2025-09-30 11:03:38,16.39,61.970,24.7,88% (Good)
2025-09-30 11:03:39,2.95,61.973,24.7,88% (Good)
2025-09-30 11:03:40,18.51,61.992,29.1,88% (Good)
2025-09-30 11:03:41,1.00,61.993,29.1,88% (Good)
2025-09-30 11:03:42,4.85,61.998,29.1,88% (Good)
2025-09-30 11:03:43,12.88,62.010,29.1,88% (Good)
2025-09-30 11:03:44,5.77,62.016,29.1,88% (Good)
2025-09-30 11:03:45,5.03,62.021,28.3,88% (Good)
2025-09-30 11:03:46,6.26,62.028,28.3,88% (Good)
2025-09-30 11:03:47,17.24,62.045,28.3,88% (Good)
2025-09-30 11:03:48,17.85,62.063,28.3,88% (Good)
2025-09-30 11:03:49,5.49,62.068,28.3,88% (Good)
2025-09-30 11:03:50,1.09,62.069,22.9,88% (Good)
2025-09-30 11:03:51,19.48,62.089,22.9,88% (Good)
2025-09-30 11:03:52,18.80,62.107,22.9,88% (Good)
2025-09-30 11:03:53,19.75,62.127,22.9,88% (Good)
2025-09-30 11:03:54,6.92,62.134,22.9,88% (Good)
2025-09-30 11:03:55,13.70,62.148,26.9,88% (Good)
2025-09-30 11:03:56,4.77,62.153,26.9,88% (Good)
2025-09-30 11:03:57,5.75,62.158,26.9,88% (Good)
2025-09-30 11:03:58,3.43,62.162,26.9,88% (Good)
2025-09-30 11:03:59,1.33,62.163,26.9,88% (Good)
2025-09-30 11:04:00,19.80,62.183,24.2,88% (Good)
2025-09-30 11:04:01,6.53,62.189,24.2,88% (Good)
2025-09-30 11:04:02,1.41,62.191,24.2,88% (Good)
2025-09-30 11:04:03,19.07,62.210,24.2,88% (Good)
2025-09-30 11:04:04,16.95,62.227,24.2,88% (Good)
2025-09-30 11:04:05,11.87,62.239,23.2,88% (Good)
2025-09-30 11:04:06,1.51,62.240,23.2,88% (Good)
2025-09-30 11:04:07,3.88,62.244,23.2,88% (Good)
2025-09-30 11:04:08,15.70,62.260,23.2,88% (Good)
2025-09-30 11:04:09,11.08,62.271,23.2,88% (Good)
2025-09-30 11:04:10,3.36,62.274,22.0,88% (Good)
2025-09-30 11:04:11,16.18,62.290,22.0,88% (Good)
2025-09-30 11:04:12,3.49,62.294,22.0,88% (Good)
2025-09-30 11:04:13,16.27,62.310,22.0,88% (Good)
2025-09-30 11:04:14,7.05,62.317,22.0,88% (Good)
2025-09-30 11:04:15,18.96,62.336,20.2,88% (Good)
2025-09-30 11:04:16,12.65,62.349,20.2,88% (Good)
2025-09-30 11:04:17,16.57,62.365,20.2,88% (Good)
2025-09-30 11:04:18,16.32,62.382,20.2,88% (Good)
2025-09-30 11:04:19,14.00,62.396,20.2,88% (Good)
2025-09-30 11:04:20,12.32,62.408,25.9,88% (Good)
2025-09-30 11:04:21,14.39,62.423,25.9,88% (Good)
2025-09-30 11:04:22,13.90,62.436,25.9,88% (Good)
2025-09-30 11:04:23,11.80,62.448,25.9,88% (Good)
2025-09-30 11:04:24,15.15,62.463,25.9,88% (Good)
2025-09-30 11:04:25,13.56,62.477,23.0,88% (Good)
2025-09-30 11:04:26,9.92,62.487,23.0,88% (Good)
2025-09-30 11:04:27,11.69,62.499,23.0,88% (Good)
2025-09-30 11:04:28,14.89,62.513,23.0,88% (Good)
2025-09-30 11:04:29,6.14,62.520,23.0,88% (Good)
2025-09-30 11:04:30,1.66,62.521,27.1,88% (Good)
2025-09-30 11:04:31,12.27,62.533,27.1,88% (Good)
2025-09-30 11:04:32,12.67,62.546,27.1,88% (Good)
2025-09-30 11:04:33,1.77,62.548,27.1,88% (Good)
2025-09-30 11:04:34,3.53,62.551,27.1,88% (Good)
2025-09-30 11:04:35,9.98,62.561,24.7,88% (Good)
2025-09-30 11:04:36,17.72,62.579,24.7,88% (Good)
2025-09-30 11:04:37,2.79,62.582,24.7,88% (Good)
2025-09-30 11:04:38,17.74,62.600,24.7,88% (Good)
2025-09-30 11:04:39,10.10,62.610,24.7,88% (Good)
2025-09-30 11:04:40,17.29,62.627,21.7,88% (Good)
2025-09-30 11:04:41,0.89,62.628,21.7,88% (Good)
2025-09-30 11:04:42,10.10,62.638,21.7,88% (Good)
2025-09-30 11:04:43,17.86,62.656,21.7,88% (Good)
2025-09-30 11:04:44,0.68,62.657,21.7,88% (Good)
2025-09-30 11:04:45,9.42,62.666,25.6,88% (Good)
2025-09-30 11:04:46,12.58,62.679,25.6,88% (Good)
2025-09-30 11:04:47,0.57,62.679,25.6,88% (Good)
2025-09-30 11:04:48,19.39,62.699,25.6,88% (Good)
2025-09-30 11:04:49,17.93,62.716,25.6,88% (Good)
2025-09-30 11:04:50,6.94,62.723,25.9,88% (Good)
2025-09-30 11:04:51,15.99,62.739,25.9,88% (Good)
2025-09-30 11:04:52,5.15,62.745,25.9,88% (Good)
2025-09-30 11:04:53,18.03,62.763,25.9,88% (Good)
2025-09-30 11:04:54,16.66,62.779,25.9,88% (Good)
2025-09-30 11:04:55,17.67,62.797,26.7,88% (Good)
2025-09-30 11:04:57,6.51,62.803,26.7,88% (Good)
2025-09-30 11:04:58,10.89,62.814,26.7,88% (Good)
2025-09-30 11:04:59,5.02,62.819,26.7,88% (Good)
2025-09-30 11:05:00,3.55,62.823,26.7,88% (Good)
2025-09-30 11:05:01,7.88,62.831,24.8,88% (Good)
2025-09-30 11:05:02,10.71,62.841,24.8,88% (Good)
2025-09-30 11:05:03,18.07,62.860,24.8,88% (Good)
2025-09-30 11:05:04,9.81,62.869,24.8,88% (Good)
2025-09-30 11:05:05,3.99,62.873,24.8,88% (Good)
2025-09-30 11:05:06,7.31,62.881,24.9,88% (Good)
2025-09-30 11:05:07,13.18,62.894,24.9,88% (Good)
2025-09-30 11:05:08,15.40,62.909,24.9,88% (Good)
2025-09-30 11:05:09,17.21,62.926,24.9,88% (Good)
2025-09-30 11:05:10,0.50,62.927,24.9,88% (Good)
2025-09-30 11:05:11,5.12,62.932,23.4,88% (Good)
2025-09-30 11:05:12,2.73,62.935,23.4,88% (Good)
2025-09-30 11:05:13,18.13,62.953,23.4,88% (Good)
2025-09-30 11:05:14,15.59,62.969,23.4,88% (Good)
2025-09-30 11:05:15,4.86,62.973,23.4,88% (Good)
2025-09-30 11:05:16,10.71,62.984,25.0,88% (Good)
2025-09-30 11:05:17,13.53,62.998,25.0,88% (Good)
2025-09-30 11:05:18,6.21,63.004,25.0,88% (Good)
2025-09-30 11:05:19,15.53,63.019,25.0,88% (Good)
2025-09-30 11:05:20,12.88,63.032,25.0,88% (Good)
2025-09-30 11:05:21,3.31,63.036,29.1,88% (Good)
2025-09-30 11:05:22,5.37,63.041,29.1,88% (Good)
2025-09-30 11:05:23,12.71,63.054,29.1,88% (Good)
2025-09-30 11:05:24,6.12,63.060,29.1,88% (Good)
2025-09-30 11:05:25,12.07,63.072,29.1,88% (Good)
2025-09-30 11:05:26,5.40,63.077,20.1,88% (Good)
2025-09-30 11:05:27,8.68,63.086,20.1,88% (Good)
2025-09-30 11:05:28,12.52,63.098,20.1,88% (Good)
2025-09-30 11:05:29,3.38,63.102,20.1,88% (Good)
2025-09-30 11:05:30,19.32,63.121,20.1,88% (Good)
2025-09-30 11:05:31,12.75,63.134,21.1,88% (Good)
2025-09-30 11:05:32,19.28,63.153,21.1,88% (Good)
2025-09-30 11:05:33,7.19,63.160,21.1,88% (Good)
2025-09-30 11:05:34,1.49,63.162,21.1,88% (Good)
2025-09-30 11:05:35,0.83,63.163,21.1,88% (Good)
2025-09-30 11:05:36,11.55,63.174,22.8,88% (Good)
2025-09-30 11:05:37,10.62,63.185,22.8,88% (Good)
2025-09-30 11:05:38,7.89,63.193,22.8,88% (Good)
2025-09-30 11:05:39,3.99,63.197,22.8,88% (Good)
2025-09-30 11:05:40,15.78,63.213,22.8,88% (Good)
2025-09-30 11:05:41,0.88,63.213,21.8,88% (Good)
2025-09-30 11:05:42,19.81,63.233,21.8,88% (Good)
2025-09-30 11:05:43,13.65,63.247,21.8,88% (Good)
2025-09-30 11:05:44,6.98,63.254,21.8,88% (Good)
2025-09-30 11:05:46,2.12,63.256,21.8,88% (Good)
2025-09-30 11:05:47,9.75,63.266,29.7,88% (Good)
2025-09-30 11:05:48,10.80,63.276,29.7,88% (Good)
2025-09-30 11:05:49,6.36,63.283,29.7,88% (Good)
2025-09-30 11:05:50,17.38,63.300,29.7,88% (Good)
2025-09-30 11:05:51,5.13,63.305,29.7,88% (Good)
2025-09-30 11:05:52,6.11,63.311,23.9,87% (Good)
2025-09-30 11:05:53,6.63,63.318,23.9,87% (Good)
2025-09-30 11:05:54,14.07,63.332,23.9,87% (Good)
2025-09-30 11:05:55,18.88,63.351,23.9,87% (Good)
2025-09-30 11:05:56,0.56,63.352,23.9,87% (Good)
2025-09-30 11:05:57,10.72,63.362,23.3,87% (Good)
2025-09-30 11:05:58,16.15,63.378,23.3,87% (Good)
2025-09-30 11:05:59,18.28,63.397,23.3,87% (Good)
2025-09-30 11:06:00,3.66,63.400,23.3,87% (Good)
2025-09-30 11:06:01,1.06,63.401,23.3,87% (Good)
2025-09-30 11:06:02,5.72,63.407,20.4,87% (Good)
2025-09-30 11:06:03,1.52,63.409,20.4,87% (Good)
2025-09-30 11:06:04,13.93,63.423,20.4,87% (Good)
2025-09-30 11:06:05,12.18,63.435,20.4,87% (Good)
2025-09-30 11:06:06,19.26,63.454,20.4,87% (Good)
2025-09-30 11:06:07,15.56,63.470,22.5,87% (Good)
2025-09-30 11:06:08,8.61,63.478,22.5,87% (Good)
2025-09-30 11:06:09,5.90,63.484,22.5,87% (Good)
2025-09-30 11:06:10,19.55,63.504,22.5,87% (Good)
2025-09-30 11:06:11,5.57,63.509,22.5,87% (Good)
2025-09-30 11:06:12,15.13,63.524,27.8,87% (Good)
2025-09-30 11:06:13,15.58,63.540,27.8,87% (Good)
2025-09-30 11:06:14,9.37,63.549,27.8,87% (Good)
2025-09-30 11:06:15,14.57,63.564,27.8,87% (Good)
2025-09-30 11:06:16,5.44,63.569,27.8,87% (Good)
2025-09-30 11:06:17,15.79,63.585,23.9,87% (Good)
2025-09-30 11:06:18,16.42,63.602,23.9,87% (Good)
2025-09-30 11:06:19,2.84,63.604,23.9,87% (Good)
2025-09-30 11:06:20,15.31,63.620,23.9,87% (Good)
2025-09-30 11:06:21,13.46,63.633,23.9,87% (Good)
2025-09-30 11:06:22,7.56,63.641,20.6,87% (Good)
2025-09-30 11:06:23,19.26,63.660,20.6,87% (Good)
2025-09-30 11:06:24,12.91,63.673,20.6,87% (Good)
2025-09-30 11:06:25,15.21,63.688,20.6,87% (Good)
2025-09-30 11:06:26,5.14,63.693,20.6,87% (Good)
2025-09-30 11:06:27,5.66,63.699,26.7,87% (Good)
2025-09-30 11:06:28,12.55,63.711,26.7,87% (Good)
2025-09-30 11:06:29,4.06,63.716,26.7,87% (Good)
